match_season,inning,top_bottom,balls_before,strikes_before,pitcher_hand,batter_hand,speed_gap_fast_break,spin_gap_fast_break,ivb_gap_fast_break,hbreak_gap_fast_break
2020,8,B,1,0,1,2,13.417943098920333,-199.8659853569252,40.268536399182956,-31.524403165742633
2020,8,B,1,0,2,1,13.279723157119378,-50.111394129978635,35.593546291625586,33.05703391927673
2020,8,B,1,0,2,2,13.874769716808004,-82.4094915288565,32.71251051808758,36.43137783693895
2020,8,B,1,1,1,1,11.681325865209473,-187.70759770114955,37.15069697632058,-27.949312270127507
2020,8,B,1,1,1,2,12.000514975220867,-170.26633268692058,44.07384394139194,-31.962320954524888
2020,8,B,1,1,2,1,16.076431304634667,-113.55755977311355,38.89189592674537,38.45489458344415
2020,8,B,1,1,2,2,15.01483099385004,-70.26239783668143,35.957445290221116,34.74629755390122
2020,8,B,1,2,1,1,15.02064855072463,-159.14406702898577,44.82336552536231,-28.79612869927536
2020,8,B,1,2,1,2,12.946073184203257,-71.06245598591568,40.35024732195526,-28.12714685584093
2020,8,B,1,2,2,1,13.647876595744691,-186.9531333473774,40.680572043566364,39.101946747922995
2020,8,B,1,2,2,2,15.292640867442486,-141.84295880149784,40.55027512893258,37.674742173695435
2020,8,B,2,0,1,1,,,,
2020,8,B,2,0,1,2,,,,
2020,8,B,2,0,2,1,14.38084745762714,-70.96081920903953,30.946714293785313,31.90200814218456
2020,8,B,2,0,2,2,11.975927872769347,-72.54101012443016,29.205126825319198,33.1458175843351
2020,8,B,2,1,1,1,9.783909090909106,-207.70060606060633,33.427203030303026,-28.84010924242424
2020,8,B,2,1,1,2,12.401598866052439,-137.42459248759724,38.459400502480506,-31.62603218993621
2020,8,B,2,1,2,1,14.010725199362042,-116.32817251461984,35.095435651913874,35.55193202251462
2020,8,B,2,1,2,2,12.960711624310164,-107.13157088122625,34.44939434380822,35.493085166016385
2020,8,B,2,2,1,1,12.39216480918607,-236.9518461007592,42.42248133164472,-30.052754444275585
2020,8,B,2,2,1,2,13.426602409638562,-10.894057831324972,42.320817867794254,-28.74486367840594
2020,8,B,2,2,2,1,14.601508333333328,-121.90083991228084,39.33100306458334,41.105135581249996
2020,8,B,2,2,2,2,14.602470021264821,-118.84740339550444,38.363095714866866,36.585329331545864
2020,8,B,3,0,1,1,,,,
2020,8,B,3,0,1,2,,,,
2020,8,B,3,0,2,1,,,,
2020,8,B,3,0,2,2,,,,
2020,8,B,3,1,1,1,,,,
2020,8,B,3,1,1,2,,,,
2020,8,B,3,1,2,1,,,,
2020,8,B,3,1,2,2,12.712751297257228,-120.14414381023016,26.3982178028169,35.77964694746108
2020,8,B,3,2,1,1,11.369705050505075,-210.20403030302987,38.97214074747475,-29.02471797878788
2020,8,B,3,2,1,2,11.549079365079365,-145.5453289473685,40.62140161904762,-29.910854555555552
2020,8,B,3,2,2,1,12.407328722002603,-115.66972551603021,33.77357915151515,33.72711865283268
2020,8,B,3,2,2,2,14.72465405405407,-131.17998582852488,35.51248350990991,38.34684238048048
2020,8,T,0,0,1,1,13.61031111246696,-142.2248744717872,40.81088143637177,-30.344174021779537
2020,8,T,0,0,1,2,15.992557232825348,-89.33617128087872,45.831564379789434,-33.26098186260276
2020,8,T,0,0,2,1,16.188024984631355,-64.15272866837631,38.252617271106374,37.1725714804099
2020,8,T,0,0,2,2,14.937908082706741,-36.8181909702821,36.1414500562949,34.99876197025318
2020,8,T,0,1,1,1,15.977428534145261,-171.9830443765718,45.74056426054806,-31.877107938234015
2020,8,T,0,1,1,2,16.862535361842106,-141.2641529605262,48.6484032787829,-34.79565308442982
2020,8,T,0,1,2,1,18.078612002376715,-82.15222283305866,46.27055175181224,39.28944180998217
2020,8,T,0,1,2,2,15.33340599737653,-85.10890878589271,37.80122671399133,37.46560337754339
2020,8,T,0,2,1,1,14.523868118424275,-209.49610447761188,47.36550646439932,-28.807403073158795
2020,8,T,0,2,1,2,14.627319291819276,-179.87685592185562,52.667564663736265,-33.66430125763126
2020,8,T,0,2,2,1,17.723567599067607,-129.06573170731735,48.752916996503494,41.6792778233683
2020,8,T,0,2,2,2,15.518812551968495,-90.71423292935242,42.53914186691009,35.90755100360498
2020,8,T,1,0,1,1,12.278132739609845,-197.31927905004204,36.11612623692395,-32.29662432400339
2020,8,T,1,0,1,2,13.724541062801919,-82.27011180124191,38.67539814975846,-29.204364820048312
2020,8,T,1,0,2,1,15.241473772377248,-73.51461515151504,36.62296077009701,36.89035153373737
2020,8,T,1,0,2,2,13.459797038327508,-62.17160679970448,31.102100634872244,34.04929276509872
2020,8,T,1,1,1,1,14.077217342342351,-146.10906483948747,38.18195646771771,-33.70376638250751
2020,8,T,1,1,1,2,15.90179642857143,-179.78706698063888,51.30386676530612,-33.302507826530615
2020,8,T,1,1,2,1,15.363898472596588,-98.57821886792453,34.27882964420485,38.613294413297396
2020,8,T,1,1,2,2,14.027928850552826,-45.242130813953736,33.832136529765535,35.7308716488658
2020,8,T,1,2,1,1,12.156645006402059,-140.18340108834855,41.94982155761844,-27.52284711699744
2020,8,T,1,2,1,2,13.887501630789288,-159.00365068493147,48.25939996868885,-33.38093827619048
2020,8,T,1,2,2,1,15.828489606915014,-119.76818637381393,36.42810587569459,38.96934120662688
2020,8,T,1,2,2,2,13.825250072098044,-73.16875202533538,37.338957449783706,35.43195059224946
2020,8,T,2,0,1,1,11.786034615384608,-178.01006410256423,34.999638884615386,-29.701895
2020,8,T,2,0,1,2,11.293969230769207,-203.695132867133,33.99562776223776,-29.296236799999996
2020,8,T,2,0,2,1,12.658358823529397,-91.62078018575858,28.513293117647063,35.04129835294117
2020,8,T,2,0,2,2,14.412604300572625,-35.419084959682095,30.738297233609913,34.63119296864555
2020,8,T,2,1,1,1,10.28838687782806,-162.89891402714966,28.666393699095025,-32.15976958144796
2020,8,T,2,1,1,2,12.350198412698418,-170.34206349206352,37.56715346031746,-30.32294253968254
2020,8,T,2,1,2,1,15.454748240906369,-27.66073106738213,36.73535976907573,36.43527427787716
2020,8,T,2,1,2,2,14.42438604392271,-10.294428423236695,34.7528019064872,32.73063863029046
2020,8,T,2,2,1,1,13.310532732732725,-129.78494992175274,42.74272927177177,-30.35253007183183
2020,8,T,2,2,1,2,15.75157142857141,-178.3076050420168,48.65539737012987,-34.3700603974026
2020,8,T,2,2,2,1,14.896276637016399,-139.54963133640558,39.721940154924454,36.84232246549137
2020,8,T,2,2,2,2,14.5949829428383,-80.61971012944878,35.787765832234214,36.01225622647071
2020,8,T,3,0,1,1,,,,
2020,8,T,3,0,1,2,,,,
2020,8,T,3,0,2,1,,,,
2020,8,T,3,0,2,2,,,,
2020,8,T,3,1,1,1,11.104282467532443,-208.84471428571442,32.33970746753247,-31.828973603896102
2020,8,T,3,1,1,2,,,,
2020,8,T,3,1,2,1,17.490739344262295,31.17279859484779,42.99028437704918,37.484682950819675
2020,8,T,3,1,2,2,10.874030959752304,-172.56163699690387,27.32834696478328,28.866837059597525
2020,8,T,3,2,1,1,11.388868065967017,-156.06849529780584,34.63649705772114,-25.364203122938527
2020,8,T,3,2,1,2,12.343689236111118,-239.59357638888923,41.16615118055555,-35.07719925347222
2020,8,T,3,2,2,1,12.933758801020389,-153.5594760638296,41.181593330357146,35.33467036135204
2020,8,T,3,2,2,2,13.6814493190152,-102.8945227995755,35.401343104635934,36.22955247034442
2020,9,B,0,0,1,1,15.596299657534246,-68.35946917808224,43.81484697773973,-35.994998760402396
2020,9,B,0,0,1,2,17.637372909698982,-166.9410925306579,49.22120207525084,-38.853340976588626
2020,9,B,0,0,2,1,16.754953846153853,-25.85497714604253,41.92745316730769,41.0332138775641
2020,9,B,0,0,2,2,13.912599841404898,-27.540647329961757,34.82337526875067,35.605741558277614
2020,9,B,0,1,1,1,17.81554166666669,-164.54725000000008,47.9521547,-33.28392581333333
2020,9,B,0,1,1,2,15.332599462365607,-136.34744623655934,41.320844838709675,-34.835641454301076
2020,9,B,0,1,2,1,17.218353716216214,-89.70780952380937,42.60157844594594,43.040879891554056
2020,9,B,0,1,2,2,14.982875066102594,3.484575359941573,38.973889593799576,35.6600170351181
2020,9,B,0,2,1,1,,,,
2020,9,B,0,2,1,2,,,,
2020,9,B,0,2,2,1,14.465549525101778,-138.05316182246634,46.54160994097693,44.66585902238806
2020,9,B,0,2,2,2,14.241047342192672,-61.90763468992236,42.36965884330011,37.424964999612406
2020,9,B,1,0,1,1,13.034171428571426,-117.99707142857142,41.50749691428571,-36.087279928571434
2020,9,B,1,0,1,2,,,,
2020,9,B,1,0,2,1,13.285620695855442,17.111286905989346,31.634516919428208,34.61816987377506
2020,9,B,1,0,2,2,13.710865281274664,-35.85877982789043,34.503936635075725,37.6566236015332
2020,9,B,1,1,1,1,15.09065587044536,-12.569743589743666,40.792724251012146,-30.90514437246964
2020,9,B,1,1,1,2,14.98026333333334,-134.15836666666655,43.900306666666665,-37.735366588333335
2020,9,B,1,1,2,1,15.874144039061434,-58.87325082508232,38.223026449749085,42.810446529906415
2020,9,B,1,1,2,2,13.650724542077597,-19.304268324352506,34.19702113244524,35.189728992964646
2020,9,B,1,2,1,1,15.882731481481486,-64.80263888888885,43.722690185185186,-33.334497175925925
2020,9,B,1,2,1,2,14.187960526315763,-109.54444736842106,49.1191547131579,-41.74846805263158
2020,9,B,1,2,2,1,14.800450819672108,-103.11323172814218,42.78691331614505,43.66497914197714
2020,9,B,1,2,2,2,13.696580303030316,-70.55065282748728,36.800640753787874,35.61782554242424
2020,9,B,2,0,1,1,,,,
2020,9,B,2,0,1,2,,,,
2020,9,B,2,0,2,1,,,,
2020,9,B,2,0,2,2,14.267363084112148,-50.02007009345789,37.07488013551402,35.33080601172897
2020,9,B,2,1,1,1,,,,
2020,9,B,2,1,1,2,,,,
2020,9,B,2,1,2,1,14.835651839464845,-111.82037123745795,30.917547122240798,40.374917938795996
2020,9,B,2,1,2,2,14.751876315789474,-15.606278195488358,35.085404035714284,36.96367204191729
2020,9,B,2,2,1,1,16.40540833333334,36.539999999999964,46.74162729166667,-33.631071291666665
2020,9,B,2,2,1,2,16.121544871794868,-152.49423076923085,48.910512756410256,-39.22587282051282
2020,9,B,2,2,2,1,13.275671229200213,-59.27316961889437,35.057237410091254,38.710103550187874
2020,9,B,2,2,2,2,14.032501082858772,-84.17238686131395,35.595744249137724,37.65994495626855
2020,9,B,3,0,1,2,,,,
2020,9,B,3,0,2,1,,,,
2020,9,B,3,0,2,2,,,,
2020,9,B,3,1,1,2,,,,
2020,9,B,3,1,2,1,,,,
2020,9,B,3,1,2,2,14.055763929618763,-33.517199413489834,26.506454340175956,37.43829303519062
2020,9,B,3,2,1,1,,,,
2020,9,B,3,2,1,2,,,,
2020,9,B,3,2,2,1,13.443816450216474,-37.33350649350632,30.87110202597403,36.73681798398268
2020,9,B,3,2,2,2,12.45836332417582,-50.61199862637386,30.852197675480767,35.992812815247255
2020,9,T,0,0,1,1,13.824181295399526,-23.336164098613153,39.5628247056598,-31.781742045096852
2020,9,T,0,0,1,2,17.136281188118815,-58.77293489348904,47.48555731827182,-35.748375311697835
2020,9,T,0,0,2,1,16.0159259055265,-43.775683353896056,38.70229597001774,36.790436390672575
2020,9,T,0,0,2,2,15.201421225822926,-25.092457964633013,35.91964410679564,34.85501782405893
2020,9,T,0,1,1,1,15.871549190110812,-109.87105882352944,45.374069113043475,-37.12820820187554
2020,9,T,0,1,1,2,18.063749999999985,-117.00572964669755,53.739302418458784,-39.32879953584229
2020,9,T,0,1,2,1,16.84490202895789,-60.65610702593813,43.590277079958085,38.45961943112974
2020,9,T,0,1,2,2,15.528047870306125,-73.52421068318245,36.65934814434451,37.06338804952902
2020,9,T,0,2,1,1,13.017529375386545,-111.09539270253572,42.65702440012369,-39.428776332096476
2020,9,T,0,2,1,2,19.920534668721103,-152.15553158705734,58.05642819722651,-35.84736824345147
2020,9,T,0,2,2,1,16.575217299578057,-89.5035799050629,45.074292063674726,44.66733641158419
2020,9,T,0,2,2,2,13.761430756843794,-93.88313979392888,41.611280637882444,36.92158917227669
2020,9,T,1,0,1,1,12.369593191122604,-8.754382676147543,38.86994606377935,-30.23790178065072
2020,9,T,1,0,1,2,14.99069,-166.50024166666662,46.463753958333335,-31.802019728333335
2020,9,T,1,0,2,1,13.778133100544323,-24.22857012750501,32.15265141467597,35.48917775527518
2020,9,T,1,0,2,2,13.29154809901084,-2.4908918866458407,33.645996702282595,33.1847469264943
2020,9,T,1,1,1,1,14.110617647058817,-72.55876573787418,40.89043893204868,-30.431079994929007
2020,9,T,1,1,1,2,16.142759401709398,-35.806783625730986,44.94101096153846,-32.93022552991453
2020,9,T,1,1,2,1,16.42524050878255,-77.7057615384615,41.055486529754084,38.028421159442765
2020,9,T,1,1,2,2,14.403328735049541,-45.635078673174576,36.387848048440084,35.85992050354346
2020,9,T,1,2,1,1,13.37965324675325,-111.36106493506486,42.255147846753246,-36.91226976363637
2020,9,T,1,2,1,2,15.466950426439212,-197.9559646213379,52.864294637526655,-38.98656246641791
2020,9,T,1,2,2,1,15.749649782748634,-100.9783812811661,44.55634424299967,39.686220263879946
2020,9,T,1,2,2,2,15.013061734693906,-65.25797698653923,38.21552648276361,36.794104563520406
2020,9,T,2,0,1,1,,,,
2020,9,T,2,0,1,2,,,,
2020,9,T,2,0,2,1,13.236064772727275,18.401866258741393,30.452967348484847,29.975231878787838
2020,9,T,2,0,2,2,12.916220522441932,1.6770933756674822,31.270391030971282,30.72846126973589
2020,9,T,2,1,1,1,12.808750000000003,-93.98966666666638,36.96337116666667,-32.29518566666667
2020,9,T,2,1,1,2,,,,
2020,9,T,2,1,2,1,15.417349327300883,-25.47753303964737,36.099327483509946,34.6307497194547
2020,9,T,2,1,2,2,15.109238853100948,-52.113535779102676,32.96127236712139,34.09902837823671
2020,9,T,2,2,1,1,12.608872549019608,-51.32207390648591,38.6079732428356,-26.020632616515837
2020,9,T,2,2,1,2,14.68204686373467,-158.3437595129376,44.527218832011535,-31.874440114916286
2020,9,T,2,2,2,1,14.62718432222124,-146.89621356147018,42.786789472986115,39.22977936572641
2020,9,T,2,2,2,2,14.264014061279397,-87.03547108091607,35.634516907646905,35.97764198487978
2020,9,T,3,0,1,1,,,,
2020,9,T,3,0,1,2,,,,
2020,9,T,3,0,2,1,,,,
2020,9,T,3,0,2,2,,,,
2020,9,T,3,1,1,1,,,,
2020,9,T,3,1,1,2,,,,
2020,9,T,3,1,2,1,,,,
2020,9,T,3,1,2,2,13.966723727421993,-162.97118965517257,36.08837818390805,32.0884803633005
2020,9,T,3,2,1,1,11.964414893617032,-112.5425106382977,35.859251148936174,-30.031949438297872
2020,9,T,3,2,1,2,,,,
2020,9,T,3,2,2,1,13.357575757575773,-88.3992424242424,36.45621004848485,35.64427758666666
2020,9,T,3,2,2,2,14.608093621013126,-24.828486854917628,33.644778282051284,33.02448239601139
2020,10,B,0,0,1,1,,,,
2020,10,B,0,0,2,1,,,,
2020,10,B,0,0,2,2,12.669911747516068,3.3810098522171756,31.777497351256578,30.437081036820572
2020,10,B,0,1,2,1,,,,
2020,10,B,0,1,2,2,,,,
2020,10,B,0,2,2,2,,,,
2020,10,B,1,0,2,1,,,,
2020,10,B,1,0,2,2,10.669845238095263,-35.45407142857175,26.614968619047623,29.70844330952381
2020,10,B,1,1,2,1,,,,
2020,10,B,1,1,2,2,11.150805555555564,89.43117845117786,30.80569509259259,32.249397879629626
2020,10,B,1,2,2,1,,,,
2020,10,B,1,2,2,2,,,,
2020,10,B,2,0,2,2,,,,
2020,10,B,2,1,2,1,,,,
2020,10,B,2,1,2,2,,,,
2020,10,B,2,2,2,1,,,,
2020,10,B,2,2,2,2,9.308495238095247,12.912428571428336,27.654233333333337,26.677639366666664
2020,10,B,3,2,2,2,,,,
2020,10,T,0,0,2,1,13.20811999999998,-49.54929473684206,30.848104,36.00311097
2020,10,T,0,0,2,2,12.149477566997916,-43.007018970189165,26.4957731619994,35.74575028187293
2020,10,T,0,1,2,1,,,,
2020,10,T,0,1,2,2,12.394769230769214,1.8466208791210192,28.696118752747257,35.393591192307696
2020,10,T,0,2,2,1,,,,
2020,10,T,0,2,2,2,13.954897435897436,-53.50133333333315,31.126450256410262,38.77138714871795
2020,10,T,1,0,2,1,,,,
2020,10,T,1,0,2,2,10.67492717086833,22.06632352941233,26.019763473389357,36.07753471288515
2020,10,T,1,1,2,1,,,,
2020,10,T,1,1,2,2,9.108944444444461,16.588611111110822,23.264432999999997,33.431760555555556
2020,10,T,1,2,2,1,,,,
2020,10,T,1,2,2,2,11.36682352941176,28.706549019607337,31.057408058823526,33.19985647058824
2020,10,T,2,0,2,1,,,,
2020,10,T,2,0,2,2,,,,
2020,10,T,2,1,2,1,,,,
2020,10,T,2,1,2,2,,,,
2020,10,T,2,2,2,1,,,,
2020,10,T,2,2,2,2,10.707914141414136,-8.93681818181858,26.356347121212117,31.246765126262627
2020,10,T,3,1,2,2,,,,
2020,10,T,3,2,2,1,,,,
2020,10,T,3,2,2,2,9.630323076923077,5.776461538461717,20.19488223076923,39.792230076923076
2020,11,B,0,0,2,1,,,,
2020,11,B,0,0,2,2,16.033998319327708,-182.48097478991576,36.125045299159666,38.8750321092437
2020,11,B,0,1,2,1,,,,
2020,11,B,0,1,2,2,,,,
2020,11,B,1,0,2,1,,,,
2020,11,B,1,0,2,2,,,,
2020,11,B,1,1,2,1,,,,
2020,11,B,1,1,2,2,,,,
2020,11,B,1,2,2,1,,,,
2020,11,T,0,0,2,1,16.935417647058784,-103.10164705882335,33.75125864705882,41.80749029411764
2020,11,T,0,0,2,2,13.008407692307685,26.754153846154168,47.30406608461538,35.543092358974356
2020,11,T,0,1,2,2,,,,
2020,11,T,1,0,2,2,,,,
2020,11,T,1,1,2,2,13.178399999999982,60.501000000000204,37.8190802,31.848979999999997
2020,12,B,0,0,2,2,,,,
2020,12,T,0,0,2,1,,,,
2020,12,T,0,0,2,2,17.860071428571416,-156.67214285714317,26.95877141558442,45.35090844155844
2020,12,T,1,0,2,2,,,,
2021,1,B,0,0,1,1,15.515526968786745,-109.63120534047721,45.01247813325497,-32.876112854895304
2021,1,B,0,0,1,2,16.734286736578298,-59.56628347183732,48.44288780731764,-35.80686112056457
2021,1,B,0,0,2,1,17.26843591074757,-33.04128709975839,39.934326813050944,41.01593101164392
2021,1,B,0,0,2,2,16.277953642384105,-46.30242305902857,39.44229552317881,38.6455399178808
2021,1,B,0,1,1,1,17.449236314233175,-100.93811795732427,49.6171568594262,-32.91061570214977
2021,1,B,0,1,1,2,15.914633402346425,-179.74989761570805,52.91637084748102,-35.50741141732229
2021,1,B,0,1,2,1,19.502069243393393,-94.07646973012379,47.36096561126704,44.91340240421435
2021,1,B,0,1,2,2,16.387369712569708,-67.57282516339865,39.49220859261047,38.589316994444445
2021,1,B,0,2,1,1,15.88932173913041,-96.66354347826109,44.21513749275362,-30.111320502173918
2021,1,B,0,2,1,2,17.86136184210524,-236.32059210526313,67.88930274853801,-43.76954247076023
2021,1,B,0,2,2,1,16.848715575916202,-111.9982450791972,49.04472863645288,44.88602762886126
2021,1,B,0,2,2,2,14.532042251497003,-114.48447170175814,40.959814200670664,39.275614423616766
2021,1,B,1,0,1,1,14.14027486123959,-82.75385869565207,43.62065123913044,-34.19621748716466
2021,1,B,1,0,1,2,14.127390931372545,-118.28382761437888,40.31903232638889,-31.267665026368476
2021,1,B,1,0,2,1,13.765380108242653,-7.532283645070947,32.48301653538145,36.316766216064195
2021,1,B,1,0,2,2,13.074114443797328,-73.76036831683177,33.635831520610886,34.65597956953343
2021,1,B,1,1,1,1,14.14231485126858,-101.29437007874049,41.19544026235783,-32.52870946152668
2021,1,B,1,1,1,2,15.940046977038136,-128.79383340507957,48.60369076869601,-31.828563365557194
2021,1,B,1,1,2,1,16.395720047370645,-36.519403617863645,40.91631581827936,38.95925191726367
2021,1,B,1,1,2,2,13.679239896180917,-85.91327265799555,36.81212425760947,37.814020719012035
2021,1,B,1,2,1,1,13.832415658150325,-131.026711489616,48.41528823203347,-30.910675856491856
2021,1,B,1,2,1,2,14.018398784194531,-150.62685093167693,50.517915191489365,-34.18700298085106
2021,1,B,1,2,2,1,17.686621754385968,-92.41938288288247,48.80893567149122,45.194835560498596
2021,1,B,1,2,2,2,15.241605721393029,-87.23282133442444,44.280873273160516,40.23331884738151
2021,1,B,2,0,1,1,,,,
2021,1,B,2,0,1,2,15.622990049751252,-94.14463752665233,35.83303065711443,-31.44262722786072
2021,1,B,2,0,2,1,11.95691496388028,-61.294900928792686,28.02773389886481,33.901831106604746
2021,1,B,2,0,2,2,13.867010067641985,-44.76558439515475,28.603699675790473,31.076793354255148
2021,1,B,2,1,1,1,14.295289722785654,-44.15398918187975,42.26289936646383,-33.43835384787018
2021,1,B,2,1,1,2,13.6070227420403,-74.56781026640692,33.98364116959064,-30.180865387264458
2021,1,B,2,1,2,1,14.279063432835812,-31.968161338661503,30.6015946574433,36.7750858979938
2021,1,B,2,1,2,2,12.48547288378765,-68.34335598141706,29.709632808321373,35.66662017426112
2021,1,B,2,2,1,1,14.04590627928772,-113.10168072477381,43.66224007294595,-30.573702910809125
2021,1,B,2,2,1,2,15.61256184012069,-155.2653962703962,49.306723361990954,-34.73922909502262
2021,1,B,2,2,2,1,15.450630661071443,-170.3967024575104,43.347416365567604,41.386110833266116
2021,1,B,2,2,2,2,13.85393523644575,-164.41840425869987,36.3928969876906,41.26807138987227
2021,1,B,3,0,1,1,,,,
2021,1,B,3,0,1,2,,,,
2021,1,B,3,0,2,1,,,,
2021,1,B,3,0,2,2,,,,
2021,1,B,3,1,1,1,,,,
2021,1,B,3,1,1,2,,,,
2021,1,B,3,1,2,1,13.065140624999998,-152.4357638888887,31.516282135416667,36.98155916458333
2021,1,B,3,1,2,2,13.718323809523838,-54.92505952380907,31.118354955952384,30.25667706190476
2021,1,B,3,2,1,1,10.208740384615396,-116.42482517482495,38.258941863636366,-29.17831748076923
2021,1,B,3,2,1,2,10.876534615384628,-125.82264102564068,38.943254517948716,-33.8857776474359
2021,1,B,3,2,2,1,14.386683223443242,-73.75144175824198,30.16087286637363,38.842573864908424
2021,1,B,3,2,2,2,13.712959999999981,-76.34479292929291,34.904486341818185,35.27079302666667
2021,1,T,0,0,1,1,15.623478703086818,-42.12088563180123,41.70092848101266,-30.578179754219413
2021,1,T,0,0,1,2,17.472159880014985,-73.45155380577444,47.92845839175103,-32.35602059010124
2021,1,T,0,0,2,1,16.858286523663594,-65.8961779509932,41.30134417497446,40.41166431863465
2021,1,T,0,0,2,2,15.604668095345502,-64.92326798306658,37.76120428901421,39.52238183371604
2021,1,T,0,1,1,1,19.420579240766074,-88.35616279069791,48.15614929206566,-33.818839927975375
2021,1,T,0,1,1,2,18.26446983485002,-55.511853724300636,52.81033939939332,-34.16449396124031
2021,1,T,0,1,2,1,19.725925133118068,-92.2768452553646,50.33062734764664,44.54337015849069
2021,1,T,0,1,2,2,16.00985150869721,-75.4591425643498,42.1225275791859,39.71868454742501
2021,1,T,0,2,1,1,16.33551682692307,-121.27460096153845,52.10500928365384,-35.38179886778846
2021,1,T,0,2,1,2,19.00805797101451,-162.30768115942055,58.292279122383256,-39.08076790660225
2021,1,T,0,2,2,1,17.34571760033444,-139.99775875108026,51.81474290719064,46.79847846718228
2021,1,T,0,2,2,2,15.243459976691412,-92.3227450246427,42.78011978433417,37.66187108176409
2021,1,T,1,0,1,1,12.64483213885778,-89.75376707726764,37.010580167973124,-29.73057122799552
2021,1,T,1,0,1,2,11.291070979335132,-149.23995732255207,38.33175427106919,-30.343835930026955
2021,1,T,1,0,2,1,13.81978058573452,-67.99168061346063,34.388532219119035,36.78211062103803
2021,1,T,1,0,2,2,13.523122984274323,-77.09370095982649,33.760545033211955,37.072673070031215
2021,1,T,1,1,1,1,15.45920338983052,-79.95933650268671,39.84292216650049,-29.748959984247257
2021,1,T,1,1,1,2,14.41564628427129,-114.79531746031716,41.22376095598846,-32.882061887965364
2021,1,T,1,1,2,1,15.416960035133954,-97.58478555138709,40.90590052437417,37.767227770622135
2021,1,T,1,1,2,2,15.088048348813203,-91.22762741010956,37.97765966537668,38.26092007105263
2021,1,T,1,2,1,1,15.361922324375286,-116.39240952380942,51.6164835398397,-34.82691190122584
2021,1,T,1,2,1,2,17.119624387254888,-64.10050170068007,49.38519241421569,-33.47349666053921
2021,1,T,1,2,2,1,18.653414851796526,-160.0223296007789,51.486172936944726,43.980295028363074
2021,1,T,1,2,2,2,15.022760898180422,-71.20355148319095,42.669708825087106,39.35823191632469
2021,1,T,2,0,1,1,14.958825274725285,18.3510659340659,38.49467967032967,-24.501003021978022
2021,1,T,2,0,1,2,13.260334992887621,-57.91352852852833,35.68046068278805,-30.326188053342815
2021,1,T,2,0,2,1,13.355313765182188,8.501855870445524,27.992525526315788,34.82355179352227
2021,1,T,2,0,2,2,11.93387808098592,6.795904134484317,29.09461522007042,32.97571797183099
2021,1,T,2,1,1,1,12.633854480570974,-179.50323156225204,41.368084733148294,-27.714415593180014
2021,1,T,2,1,1,2,11.25546963562752,-223.72588056680206,38.740654716599195,-31.94034680161943
2021,1,T,2,1,2,1,14.180117859531777,-66.52321426978824,33.85546786911929,37.45474677597324
2021,1,T,2,1,2,2,13.237848018923728,-42.52255194705276,35.26998402497782,37.643490504671796
2021,1,T,2,2,1,1,13.424983414239506,-124.38221143473584,41.98260934142395,-30.832261345873786
2021,1,T,2,2,1,2,14.415602147039678,-18.146961613532767,40.333638061158105,-32.14987041672089
2021,1,T,2,2,2,1,14.991698660049622,-137.47014342774173,42.12632714540943,39.444454395037226
2021,1,T,2,2,2,2,14.19344245954693,-131.682663918074,40.6549906059547,41.09718642168284
2021,1,T,3,0,1,1,,,,
2021,1,T,3,0,1,2,,,,
2021,1,T,3,0,2,1,,,,
2021,1,T,3,0,2,2,,,,
2021,1,T,3,1,1,1,,,,
2021,1,T,3,1,1,2,,,,
2021,1,T,3,1,2,1,12.250171399594308,-74.07935344827592,33.11907242156863,34.11666029006085
2021,1,T,3,1,2,2,11.674647727272713,-52.93066287878764,27.895476819602273,32.45737288825758
2021,1,T,3,2,1,1,13.51635757575761,-124.31999999999971,36.42933784848485,-31.40592427651515
2021,1,T,3,2,1,2,11.515811764705887,-138.85827272727238,41.29026751336899,-31.203375323529414
2021,1,T,3,2,2,1,13.571008099586862,-131.82453631224143,41.12066380657208,35.74966091965645
2021,1,T,3,2,2,2,13.004231743666196,-133.91959090909086,35.426273751862894,38.46577266020864
2021,2,B,0,0,1,1,15.523331521954447,-60.57227166040775,43.97525249845494,-29.935239274711385
2021,2,B,0,0,1,2,16.365743500000008,-102.87228467741943,47.083194248000005,-34.94745838475
2021,2,B,0,0,2,1,16.089892176199868,-90.28333690972295,38.354918250234654,39.148750598660364
2021,2,B,0,0,2,2,15.589681173642674,-52.04372446594152,37.42333706449937,38.300930505932165
2021,2,B,0,1,1,1,17.950943752594426,-169.66096720630958,52.32327341614778,-33.82681439559983
2021,2,B,0,1,1,2,17.74352602464168,-127.5510975609759,52.65650725979381,-36.460949363313006
2021,2,B,0,1,2,1,18.17422146739129,-85.29840233825598,46.54930096053313,43.07124130834627
2021,2,B,0,1,2,2,17.472555863819565,-96.7720676142012,43.063656560871095,41.57971807238124
2021,2,B,0,2,1,1,12.700516666666672,-163.79466666666667,43.233120400000004,-29.675695425
2021,2,B,0,2,1,2,17.989903474903457,-210.27968468468453,66.22618933075933,-41.32250266280566
2021,2,B,0,2,2,1,17.846564048396388,-224.90906280007675,55.84881087190321,46.57656412329556
2021,2,B,0,2,2,2,16.141290034302216,-120.81136186533558,44.748346654570625,41.96116382697091
2021,2,B,1,0,1,1,12.42180056377731,-76.36190783807115,38.68715597040169,-30.990993911909797
2021,2,B,1,0,1,2,12.961897129186596,-121.09054066985664,39.816084861244015,-32.13217272440191
