role,train_player_id,current_trackman_player_id,mapping_status
batter,24227,52294.0,confirmed_global_exact
batter,24230,52210.0,confirmed_global_exact
batter,24232,,unanchored_no_exact_evidence
batter,24233,,unanchored_no_exact_evidence
batter,24235,52208.0,confirmed_global_exact
batter,24236,52209.0,confirmed_global_exact
batter,24238,,unanchored_no_exact_evidence
batter,24242,52764.0,confirmed_global_exact
batter,24243,52765.0,confirmed_global_exact
batter,24245,666247.0,confirmed_global_exact
batter,24250,,unanchored_no_exact_evidence
batter,24251,643565.0,confirmed_global_exact
batter,24255,52001.0,confirmed_global_exact
batter,24260,52002.0,confirmed_global_exact
batter,24263,592656.0,confirmed_global_exact
batter,24264,52605.0,confirmed_global_exact
batter,24266,52667.0,confirmed_global_exact
batter,24270,593647.0,confirmed_global_exact
batter,24272,52415.0,confirmed_global_exact
batter,24273,52430.0,confirmed_global_exact
batter,24274,52424.0,confirmed_global_exact
batter,24278,52405.0,confirmed_global_exact
batter,24280,52402.0,confirmed_global_exact
batter,24282,,unanchored_no_exact_evidence
batter,24284,,unanchored_no_exact_evidence
batter,24287,52628.0,confirmed_global_exact
batter,24288,,unanchored_no_exact_evidence
batter,24290,52634.0,confirmed_global_exact
batter,24292,,unanchored_no_exact_evidence
batter,24295,,unanchored_no_exact_evidence
batter,24296,52704.0,confirmed_global_exact
batter,24297,52705.0,confirmed_global_exact
batter,24299,52710.0,confirmed_global_exact
batter,24301,546990.0,confirmed_global_exact
batter,24302,,unanchored_no_exact_evidence
batter,24304,596825.0,confirmed_global_exact
batter,24308,501571.0,confirmed_global_exact
batter,24309,676646.0,confirmed_global_exact
batter,24315,53992.0,confirmed_global_exact
batter,24316,53991.0,confirmed_global_exact
batter,24325,53990.0,confirmed_global_exact
batter,24326,641829.0,confirmed_global_exact
batter,24331,53293.0,confirmed_global_exact
batter,24332,53296.0,confirmed_global_exact
batter,24335,53204.0,confirmed_global_exact
batter,24336,53205.0,confirmed_global_exact
batter,24341,670351.0,confirmed_global_exact
batter,24342,53144.0,confirmed_global_exact
batter,24345,53160.0,confirmed_global_exact
batter,24348,53168.0,confirmed_global_exact
batter,24350,53105.0,confirmed_global_exact
batter,24351,,unanchored_no_exact_evidence
batter,24352,53104.0,confirmed_global_exact
batter,24353,53103.0,confirmed_global_exact
batter,24354,621573.0,confirmed_global_exact
batter,24356,53764.0,confirmed_global_exact
batter,24357,53795.0,confirmed_global_exact
batter,24359,,unanchored_no_exact_evidence
batter,24362,53705.0,confirmed_global_exact
batter,24366,53710.0,confirmed_global_exact
batter,24368,53715.0,confirmed_global_exact
batter,24371,657434.0,confirmed_global_exact
batter,24372,53554.0,confirmed_global_exact
batter,24375,53568.0,confirmed_global_exact
batter,24379,,unanchored_no_exact_evidence
batter,24381,53598.0,confirmed_global_exact
batter,24382,53505.0,confirmed_global_exact
batter,24383,53569.0,confirmed_global_exact
batter,24385,53587.0,confirmed_global_exact
batter,24386,53597.0,confirmed_global_exact
batter,24390,53659.0,confirmed_global_exact
batter,24396,53618.0,confirmed_global_exact
batter,24397,53619.0,confirmed_global_exact
batter,24398,53312.0,confirmed_global_exact
batter,24400,53344.0,confirmed_global_exact
batter,24402,53302.0,confirmed_global_exact
batter,24403,53303.0,confirmed_global_exact
batter,24404,53304.0,confirmed_global_exact
batter,24405,,conflict_multiple_trackman_ids
batter,24406,,unanchored_no_exact_evidence
batter,24407,53307.0,confirmed_global_exact
batter,24408,53308.0,confirmed_global_exact
batter,24409,53309.0,confirmed_global_exact
batter,24413,53400.0,confirmed_global_exact
batter,24416,53460.0,confirmed_global_exact
batter,24418,53404.0,confirmed_global_exact
batter,24419,,unanchored_no_exact_evidence
batter,24421,53416.0,confirmed_global_exact
batter,24426,53058.0,confirmed_global_exact
batter,24427,53057.0,confirmed_global_exact
batter,24430,53036.0,confirmed_global_exact
batter,24437,,unanchored_no_exact_evidence
batter,24438,,unanchored_no_exact_evidence
batter,24439,628338.0,confirmed_global_exact
batter,24442,53844.0,confirmed_global_exact
batter,24443,53865.0,confirmed_global_exact
batter,24445,53893.0,confirmed_global_exact
batter,24448,53803.0,confirmed_global_exact
batter,24457,53611.0,confirmed_global_exact
batter,24458,53610.0,confirmed_global_exact
batter,24462,608384.0,confirmed_global_exact
batter,24464,592348.0,confirmed_global_exact
batter,24466,669008.0,confirmed_global_exact
batter,24470,54567.0,confirmed_global_exact
batter,24471,54598.0,confirmed_global_exact
batter,24472,54512.0,confirmed_global_exact
batter,24473,,unanchored_no_exact_evidence
batter,24474,54511.0,confirmed_global_exact
batter,24475,54507.0,confirmed_global_exact
batter,24476,54509.0,confirmed_global_exact
batter,24479,54166.0,confirmed_global_exact
batter,24480,54156.0,confirmed_global_exact
batter,24481,54164.0,confirmed_global_exact
batter,24489,54107.0,confirmed_global_exact
batter,24490,54108.0,confirmed_global_exact
batter,24491,54110.0,confirmed_global_exact
batter,24492,54112.0,confirmed_global_exact
batter,24493,54116.0,confirmed_global_exact
batter,24496,54805.0,confirmed_global_exact
batter,24497,54806.0,confirmed_global_exact
batter,24500,54812.0,confirmed_global_exact
batter,24501,,conflict_reverse_multiple_train_ids
batter,24503,54814.0,confirmed_global_exact
batter,24505,,unanchored_no_exact_evidence
batter,24507,54813.0,confirmed_global_exact
batter,24510,571602.0,confirmed_global_exact
batter,24517,54905.0,confirmed_global_exact
batter,24520,54908.0,confirmed_global_exact
batter,24521,54909.0,confirmed_global_exact
batter,24526,,conflict_reverse_multiple_train_ids
batter,24528,54205.0,confirmed_global_exact
batter,24529,54236.0,confirmed_global_exact
batter,24530,54268.0,confirmed_global_exact
batter,24532,54214.0,confirmed_global_exact
batter,24534,,conflict_reverse_multiple_train_ids
batter,24536,54219.0,confirmed_global_exact
batter,24542,676950.0,confirmed_global_exact
batter,24543,53717.0,confirmed_global_exact
batter,24545,666632.0,confirmed_global_exact
batter,24547,54794.0,confirmed_global_exact
batter,24548,54795.0,confirmed_global_exact
batter,24551,,unanchored_no_exact_evidence
batter,24554,54710.0,confirmed_global_exact
batter,24558,54708.0,confirmed_global_exact
batter,24562,54644.0,confirmed_global_exact
batter,24567,54305.0,confirmed_global_exact
batter,24569,54344.0,confirmed_global_exact
batter,24574,54394.0,confirmed_global_exact
batter,24575,,unanchored_no_exact_evidence
batter,24578,54303.0,confirmed_global_exact
batter,24581,54306.0,confirmed_global_exact
batter,24582,54307.0,confirmed_global_exact
batter,24583,,unanchored_no_exact_evidence
batter,24584,,conflict_reverse_multiple_train_ids
batter,24588,,conflict_multiple_trackman_ids
batter,24589,54506.0,confirmed_global_exact
batter,24590,54460.0,confirmed_global_exact
batter,24593,54408.0,confirmed_global_exact
batter,24594,54411.0,confirmed_global_exact
batter,24595,54410.0,confirmed_global_exact
batter,24601,,unanchored_no_exact_evidence
batter,24603,54614.0,confirmed_global_exact
batter,24612,,unanchored_no_exact_evidence
batter,24613,,unanchored_no_exact_evidence
batter,24616,54097.0,confirmed_global_exact
batter,24620,54123.0,confirmed_global_exact
batter,24628,665180.0,confirmed_global_exact
batter,24630,676724.0,confirmed_global_exact
batter,24632,650331.0,confirmed_global_exact
pitcher,20700,99445.0,confirmed_global_exact
pitcher,20938,70425.0,confirmed_global_exact
pitcher,21095,71118.0,confirmed_global_exact
pitcher,21170,71837.0,confirmed_global_exact
pitcher,21178,71845.0,confirmed_global_exact
pitcher,21279,72447.0,confirmed_global_exact
pitcher,21372,72523.0,confirmed_global_exact
pitcher,21402,73117.0,confirmed_global_exact
pitcher,21414,73738.0,confirmed_global_exact
pitcher,21415,73750.0,confirmed_global_exact
pitcher,21432,73801.0,confirmed_global_exact
pitcher,21441,73211.0,confirmed_global_exact
pitcher,21549,74454.0,confirmed_global_exact
pitcher,21558,74359.0,confirmed_global_exact
pitcher,21571,74838.0,confirmed_global_exact
pitcher,21587,74731.0,confirmed_global_exact
pitcher,21588,74748.0,confirmed_global_exact
pitcher,21595,74630.0,confirmed_global_exact
pitcher,21622,74513.0,confirmed_global_exact
pitcher,21624,74543.0,confirmed_global_exact
pitcher,21654,75342.0,confirmed_global_exact
pitcher,21690,75867.0,confirmed_global_exact
pitcher,21699,75138.0,confirmed_global_exact
pitcher,21733,75250.0,confirmed_global_exact
pitcher,21754,75258.0,confirmed_global_exact
pitcher,21789,76430.0,confirmed_global_exact
pitcher,21795,76455.0,confirmed_global_exact
pitcher,21813,76225.0,confirmed_global_exact
pitcher,21830,76858.0,confirmed_global_exact
pitcher,21840,76757.0,confirmed_global_exact
pitcher,21857,,unanchored_no_exact_evidence
pitcher,21874,76355.0,confirmed_global_exact
pitcher,21875,76329.0,confirmed_global_exact
pitcher,21916,77446.0,confirmed_global_exact
pitcher,21936,77318.0,confirmed_global_exact
pitcher,21940,,conflict_reverse_multiple_train_ids
pitcher,21943,77263.0,confirmed_global_exact
pitcher,21955,77829.0,confirmed_global_exact
pitcher,21961,77637.0,confirmed_global_exact
pitcher,21978,77591.0,confirmed_global_exact
pitcher,21991,78517.0,confirmed_global_exact
pitcher,21994,60559.0,confirmed_global_exact
pitcher,21998,78148.0,confirmed_global_exact
pitcher,22007,78819.0,confirmed_global_exact
pitcher,22015,78247.0,confirmed_global_exact
pitcher,22028,78352.0,confirmed_global_exact
pitcher,22029,78366.0,confirmed_global_exact
pitcher,22094,79140.0,confirmed_global_exact
pitcher,22099,79130.0,confirmed_global_exact
pitcher,22110,79617.0,confirmed_global_exact
pitcher,22118,79847.0,confirmed_global_exact
pitcher,22123,79825.0,confirmed_global_exact
pitcher,22131,79229.0,confirmed_global_exact
pitcher,22136,79440.0,confirmed_global_exact
pitcher,22143,79358.0,confirmed_global_exact
pitcher,22154,79545.0,confirmed_global_exact
pitcher,22156,79535.0,confirmed_global_exact
pitcher,22163,79764.0,confirmed_global_exact
pitcher,22180,79293.0,confirmed_global_exact
pitcher,22192,60841.0,confirmed_global_exact
pitcher,22201,60339.0,confirmed_global_exact
pitcher,22203,60255.0,confirmed_global_exact
pitcher,22205,60336.0,confirmed_global_exact
pitcher,22220,60634.0,confirmed_global_exact
pitcher,22231,60768.0,confirmed_global_exact
pitcher,22233,60757.0,confirmed_global_exact
pitcher,22234,60845.0,confirmed_global_exact
pitcher,22249,60263.0,confirmed_global_exact
pitcher,22250,60264.0,confirmed_global_exact
pitcher,22253,60140.0,confirmed_global_exact
pitcher,22254,60146.0,confirmed_global_exact
pitcher,22261,60181.0,confirmed_global_exact
pitcher,22277,61101.0,confirmed_global_exact
pitcher,22278,61145.0,confirmed_global_exact
pitcher,22280,61156.0,confirmed_global_exact
pitcher,22292,61666.0,confirmed_global_exact
pitcher,22293,61643.0,confirmed_global_exact
pitcher,22302,60337.0,confirmed_global_exact
pitcher,22305,,unanchored_no_exact_evidence
pitcher,22309,61456.0,confirmed_global_exact
pitcher,22311,61457.0,confirmed_global_exact
pitcher,22312,61411.0,confirmed_global_exact
pitcher,22318,61365.0,confirmed_global_exact
pitcher,22321,61329.0,confirmed_global_exact
pitcher,22332,61700.0,confirmed_global_exact
pitcher,22335,61214.0,confirmed_global_exact
pitcher,22345,61208.0,confirmed_global_exact
pitcher,22349,61565.0,confirmed_global_exact
pitcher,22368,62146.0,confirmed_global_exact
pitcher,22372,,unanchored_no_exact_evidence
pitcher,22380,62754.0,confirmed_global_exact
pitcher,22389,62363.0,confirmed_global_exact
pitcher,22397,62360.0,confirmed_global_exact
pitcher,22404,62655.0,confirmed_global_exact
pitcher,22414,,unanchored_no_exact_evidence
pitcher,22419,62528.0,confirmed_global_exact
pitcher,22427,62242.0,confirmed_global_exact
pitcher,22428,62263.0,confirmed_global_exact
pitcher,22435,62869.0,confirmed_global_exact
pitcher,22458,464400.0,confirmed_global_exact
pitcher,22469,63145.0,confirmed_global_exact
pitcher,22473,63138.0,confirmed_global_exact
pitcher,22478,63103.0,confirmed_global_exact
pitcher,22487,63111.0,confirmed_global_exact
pitcher,22491,75340.0,confirmed_global_exact
pitcher,22505,63348.0,confirmed_global_exact
pitcher,22508,63342.0,confirmed_global_exact
pitcher,22524,,unanchored_no_exact_evidence
pitcher,22525,63248.0,confirmed_global_exact
pitcher,22539,63730.0,confirmed_global_exact
pitcher,22540,63765.0,confirmed_global_exact
pitcher,22541,63749.0,confirmed_global_exact
pitcher,22547,76650.0,confirmed_global_exact
pitcher,22548,62648.0,confirmed_global_exact
pitcher,22551,,unanchored_no_exact_evidence
pitcher,22575,63464.0,confirmed_global_exact
pitcher,22579,62595.0,confirmed_global_exact
pitcher,22583,78536.0,confirmed_global_exact
pitcher,22592,76118.0,confirmed_global_exact
pitcher,22595,62920.0,confirmed_global_exact
pitcher,22596,62937.0,confirmed_global_exact
pitcher,22597,62929.0,confirmed_global_exact
pitcher,22598,62951.0,confirmed_global_exact
pitcher,22615,62966.0,confirmed_global_exact
pitcher,22617,63959.0,confirmed_global_exact
pitcher,22621,63960.0,confirmed_global_exact
pitcher,22622,63914.0,confirmed_global_exact
pitcher,22624,63950.0,confirmed_global_exact
pitcher,22640,64155.0,confirmed_global_exact
pitcher,22651,64350.0,confirmed_global_exact
pitcher,22666,64760.0,confirmed_global_exact
pitcher,22667,64596.0,confirmed_global_exact
pitcher,22668,64565.0,confirmed_global_exact
pitcher,22675,64893.0,confirmed_global_exact
pitcher,22703,548384.0,confirmed_global_exact
pitcher,22708,65764.0,confirmed_global_exact
pitcher,22710,65707.0,confirmed_global_exact
pitcher,22717,65343.0,confirmed_global_exact
pitcher,22720,64001.0,confirmed_global_exact
pitcher,22721,64017.0,confirmed_global_exact
pitcher,22722,64041.0,confirmed_global_exact
pitcher,22729,,conflict_multiple_trackman_ids
pitcher,22730,65056.0,confirmed_global_exact
pitcher,22731,65057.0,confirmed_global_exact
pitcher,22734,65058.0,confirmed_global_exact
pitcher,22735,61895.0,confirmed_global_exact
pitcher,22738,63543.0,confirmed_global_exact
pitcher,22739,,unanchored_no_exact_evidence
pitcher,22741,65060.0,confirmed_global_exact
pitcher,22742,65067.0,confirmed_global_exact
pitcher,22743,65062.0,confirmed_global_exact
pitcher,22759,64021.0,confirmed_global_exact
pitcher,22761,65639.0,confirmed_global_exact
pitcher,22763,,unanchored_no_exact_evidence
pitcher,22772,77927.0,confirmed_global_exact
pitcher,22776,65042.0,confirmed_global_exact
pitcher,22782,65769.0,confirmed_global_exact
pitcher,22784,65696.0,confirmed_global_exact
pitcher,22785,65392.0,confirmed_global_exact
pitcher,22786,65661.0,confirmed_global_exact
pitcher,22795,67122.0,confirmed_global_exact
pitcher,22810,62918.0,confirmed_global_exact
pitcher,22815,,unanchored_no_exact_evidence
pitcher,22820,66145.0,confirmed_global_exact
pitcher,22821,66160.0,confirmed_global_exact
pitcher,22834,66291.0,confirmed_global_exact
pitcher,22836,64267.0,confirmed_global_exact
pitcher,22840,65241.0,confirmed_global_exact
pitcher,22842,,unanchored_no_exact_evidence
pitcher,22851,76350.0,confirmed_global_exact
pitcher,22867,66305.0,confirmed_global_exact
pitcher,22869,61396.0,confirmed_global_exact
pitcher,22870,65348.0,confirmed_global_exact
pitcher,22881,66398.0,confirmed_global_exact
pitcher,22890,65320.0,confirmed_global_exact
pitcher,22893,65514.0,confirmed_global_exact
pitcher,22899,64580.0,confirmed_global_exact
pitcher,22901,65522.0,confirmed_global_exact
pitcher,22904,66556.0,confirmed_global_exact
pitcher,22905,63512.0,confirmed_global_exact
pitcher,22908,65516.0,confirmed_global_exact
pitcher,22911,75321.0,confirmed_global_exact
pitcher,22915,72862.0,confirmed_global_exact
pitcher,22922,64047.0,confirmed_global_exact
pitcher,22923,65509.0,confirmed_global_exact
pitcher,22925,64718.0,confirmed_global_exact
pitcher,22926,66557.0,confirmed_global_exact
pitcher,22932,66630.0,confirmed_global_exact
pitcher,22933,66660.0,confirmed_global_exact
pitcher,22960,66705.0,confirmed_global_exact
pitcher,22964,66741.0,confirmed_global_exact
pitcher,22978,74167.0,confirmed_global_exact
pitcher,22985,65703.0,confirmed_global_exact
pitcher,22996,74857.0,confirmed_global_exact
pitcher,23003,,unanchored_no_exact_evidence
pitcher,23005,66492.0,confirmed_global_exact
pitcher,23023,66444.0,confirmed_global_exact
pitcher,23024,66493.0,confirmed_global_exact
pitcher,23030,66451.0,confirmed_global_exact
pitcher,23035,65933.0,confirmed_global_exact
pitcher,23041,64960.0,confirmed_global_exact
pitcher,23043,65949.0,confirmed_global_exact
pitcher,23047,64995.0,confirmed_global_exact
pitcher,23053,65064.0,confirmed_global_exact
pitcher,23054,65964.0,confirmed_global_exact
pitcher,23082,77563.0,confirmed_global_exact
pitcher,23090,73248.0,confirmed_global_exact
pitcher,23091,65702.0,confirmed_global_exact
pitcher,23092,63894.0,confirmed_global_exact
pitcher,23094,66859.0,confirmed_global_exact
pitcher,23097,65844.0,confirmed_global_exact
pitcher,23101,64896.0,confirmed_global_exact
pitcher,23105,64861.0,confirmed_global_exact
pitcher,23107,,unanchored_no_exact_evidence
pitcher,23110,62056.0,confirmed_global_exact
pitcher,23112,64768.0,confirmed_global_exact
pitcher,23115,65827.0,confirmed_global_exact
pitcher,23116,65464.0,confirmed_global_exact
pitcher,23117,61896.0,confirmed_global_exact
pitcher,23122,64759.0,confirmed_global_exact
pitcher,23137,65398.0,confirmed_global_exact
pitcher,23139,66801.0,confirmed_global_exact
pitcher,23145,66858.0,confirmed_global_exact
pitcher,23148,,unanchored_no_exact_evidence
pitcher,23150,63104.0,confirmed_global_exact
pitcher,23151,66064.0,confirmed_global_exact
pitcher,23154,64029.0,confirmed_global_exact
pitcher,23157,66047.0,confirmed_global_exact
pitcher,23158,66068.0,confirmed_global_exact
pitcher,23175,66039.0,confirmed_global_exact
pitcher,23177,66201.0,confirmed_global_exact
pitcher,23182,62294.0,confirmed_global_exact
pitcher,23190,63492.0,confirmed_global_exact
pitcher,23194,,unanchored_no_exact_evidence
pitcher,23204,573348.0,confirmed_global_exact
pitcher,23206,66920.0,confirmed_global_exact
pitcher,23225,67119.0,confirmed_global_exact
pitcher,23229,67143.0,confirmed_global_exact
pitcher,23231,67116.0,confirmed_global_exact
pitcher,23232,67164.0,confirmed_global_exact
pitcher,23235,67246.0,confirmed_global_exact
pitcher,23236,67259.0,confirmed_global_exact
pitcher,23238,67266.0,confirmed_global_exact
pitcher,23240,67260.0,confirmed_global_exact
pitcher,23257,67954.0,confirmed_global_exact
pitcher,23258,67956.0,confirmed_global_exact
pitcher,23260,67962.0,confirmed_global_exact
pitcher,23262,,unanchored_no_exact_evidence
pitcher,23267,67989.0,confirmed_global_exact
pitcher,23284,67365.0,confirmed_global_exact
pitcher,23286,67360.0,confirmed_global_exact
pitcher,23288,67391.0,confirmed_global_exact
pitcher,23289,64051.0,confirmed_global_exact
pitcher,23293,67646.0,confirmed_global_exact
pitcher,23294,67640.0,confirmed_global_exact
pitcher,23302,67604.0,confirmed_global_exact
pitcher,23305,,unanchored_no_exact_evidence
pitcher,23306,65616.0,confirmed_global_exact
pitcher,23307,67603.0,confirmed_global_exact
pitcher,23312,67828.0,confirmed_global_exact
pitcher,23314,67863.0,confirmed_global_exact
pitcher,23324,,unanchored_no_exact_evidence
pitcher,23331,67768.0,confirmed_global_exact
pitcher,23332,67762.0,confirmed_global_exact
pitcher,23334,67737.0,confirmed_global_exact
pitcher,23336,67711.0,confirmed_global_exact
pitcher,23342,67591.0,confirmed_global_exact
pitcher,23343,67588.0,confirmed_global_exact
pitcher,23347,67539.0,confirmed_global_exact
pitcher,23348,493193.0,confirmed_global_exact
pitcher,23349,,unanchored_no_exact_evidence
pitcher,23352,,unanchored_no_exact_evidence
pitcher,23360,64464.0,confirmed_global_exact
pitcher,23361,67467.0,confirmed_global_exact
pitcher,23362,67443.0,confirmed_global_exact
pitcher,23363,67421.0,confirmed_global_exact
pitcher,23366,67454.0,confirmed_global_exact
pitcher,23369,67419.0,confirmed_global_exact
pitcher,23383,67048.0,confirmed_global_exact
pitcher,23384,67066.0,confirmed_global_exact
pitcher,23385,67045.0,confirmed_global_exact
pitcher,23411,502010.0,confirmed_global_exact
pitcher,23414,67703.0,confirmed_global_exact
pitcher,23415,458676.0,confirmed_global_exact
pitcher,23418,65109.0,confirmed_global_exact
pitcher,23421,68130.0,confirmed_global_exact
pitcher,23422,68135.0,confirmed_global_exact
pitcher,23423,68157.0,confirmed_global_exact
pitcher,23424,68159.0,confirmed_global_exact
pitcher,23426,65117.0,confirmed_global_exact
pitcher,23428,68107.0,confirmed_global_exact
pitcher,23429,68109.0,confirmed_global_exact
pitcher,23431,,unanchored_no_exact_evidence
pitcher,23437,,conflict_multiple_trackman_ids
pitcher,23439,61268.0,confirmed_global_exact
pitcher,23440,68341.0,confirmed_global_exact
pitcher,23444,,unanchored_no_exact_evidence
pitcher,23446,,unanchored_no_exact_evidence
pitcher,23447,,unanchored_no_exact_evidence
pitcher,23449,,unanchored_no_exact_evidence
pitcher,23455,68556.0,confirmed_global_exact
pitcher,23458,68529.0,confirmed_global_exact
pitcher,23459,68585.0,confirmed_global_exact
pitcher,23461,68589.0,confirmed_global_exact
pitcher,23462,68501.0,confirmed_global_exact
pitcher,23475,68036.0,confirmed_global_exact
pitcher,23476,68050.0,confirmed_global_exact
pitcher,23478,68043.0,confirmed_global_exact
pitcher,23479,,unanchored_no_exact_evidence
pitcher,23484,68092.0,confirmed_global_exact
pitcher,23485,68093.0,confirmed_global_exact
pitcher,23487,68096.0,confirmed_global_exact
pitcher,23488,68097.0,confirmed_global_exact
pitcher,23491,,unanchored_no_exact_evidence
pitcher,23496,63628.0,confirmed_global_exact
pitcher,23497,68616.0,confirmed_global_exact
pitcher,23498,64615.0,confirmed_global_exact
pitcher,23499,65618.0,confirmed_global_exact
pitcher,23500,68659.0,confirmed_global_exact
pitcher,23501,68639.0,confirmed_global_exact
pitcher,23502,,unanchored_no_exact_evidence
pitcher,23504,68619.0,confirmed_global_exact
pitcher,23512,65496.0,confirmed_global_exact
pitcher,23513,68415.0,confirmed_global_exact
pitcher,23514,68454.0,confirmed_global_exact
pitcher,23515,68403.0,confirmed_global_exact
pitcher,23516,68406.0,confirmed_global_exact
pitcher,23518,68419.0,confirmed_global_exact
pitcher,23519,68413.0,confirmed_global_exact
pitcher,23520,68409.0,confirmed_global_exact
pitcher,23532,68830.0,confirmed_global_exact
pitcher,23534,68815.0,confirmed_global_exact
pitcher,23535,68801.0,confirmed_global_exact
pitcher,23536,64805.0,confirmed_global_exact
pitcher,23537,,unanchored_no_exact_evidence
pitcher,23538,68848.0,confirmed_global_exact
pitcher,23540,68856.0,confirmed_global_exact
pitcher,23542,68896.0,confirmed_global_exact
pitcher,23554,63292.0,confirmed_global_exact
pitcher,23555,68220.0,confirmed_global_exact
pitcher,23556,61962.0,confirmed_global_exact
pitcher,23557,68240.0,confirmed_global_exact
pitcher,23558,68242.0,confirmed_global_exact
pitcher,23560,68260.0,confirmed_global_exact
pitcher,23561,67263.0,confirmed_global_exact
pitcher,23564,68269.0,confirmed_global_exact
pitcher,23565,68200.0,confirmed_global_exact
pitcher,23567,68797.0,confirmed_global_exact
pitcher,23568,68703.0,confirmed_global_exact
pitcher,23574,68701.0,confirmed_global_exact
pitcher,23575,,unanchored_no_exact_evidence
pitcher,23589,,conflict_multiple_trackman_ids
pitcher,23590,68900.0,confirmed_global_exact
pitcher,23591,68908.0,confirmed_global_exact
pitcher,23593,68902.0,confirmed_global_exact
pitcher,23596,63936.0,confirmed_global_exact
pitcher,23597,63961.0,confirmed_global_exact
pitcher,23598,,unanchored_no_exact_evidence
pitcher,23599,68910.0,confirmed_global_exact
pitcher,23600,65937.0,confirmed_global_exact
pitcher,23614,65643.0,confirmed_global_exact
pitcher,23615,68453.0,confirmed_global_exact
pitcher,23617,68249.0,confirmed_global_exact
pitcher,23618,64198.0,confirmed_global_exact
pitcher,23624,68201.0,confirmed_global_exact
pitcher,23627,,conflict_multiple_trackman_ids
pitcher,23628,61295.0,confirmed_global_exact
pitcher,23630,66609.0,confirmed_global_exact
pitcher,23631,63991.0,confirmed_global_exact
pitcher,23632,63638.0,confirmed_global_exact
pitcher,23633,543391.0,confirmed_global_exact
pitcher,23634,69134.0,confirmed_global_exact
pitcher,23636,69158.0,confirmed_global_exact
pitcher,23637,69159.0,confirmed_global_exact
pitcher,23638,69168.0,confirmed_global_exact
pitcher,23640,69104.0,confirmed_global_exact
pitcher,23642,69108.0,confirmed_global_exact
pitcher,23643,69111.0,confirmed_global_exact
pitcher,23644,69113.0,confirmed_global_exact
pitcher,23648,66663.0,confirmed_global_exact
pitcher,23650,69620.0,confirmed_global_exact
pitcher,23651,545363.0,confirmed_global_exact
pitcher,23652,69643.0,confirmed_global_exact
pitcher,23653,69645.0,confirmed_global_exact
pitcher,23654,69646.0,confirmed_global_exact
pitcher,23655,69656.0,confirmed_global_exact
pitcher,23659,,unanchored_no_exact_evidence
pitcher,23660,,unanchored_no_exact_evidence
pitcher,23665,65665.0,confirmed_global_exact
pitcher,23667,,unanchored_no_exact_evidence
pitcher,23670,,unanchored_no_exact_evidence
pitcher,23672,69539.0,confirmed_global_exact
pitcher,23673,69550.0,confirmed_global_exact
pitcher,23676,69594.0,confirmed_global_exact
pitcher,23680,69507.0,confirmed_global_exact
pitcher,23682,,unanchored_no_exact_evidence
pitcher,23684,69516.0,confirmed_global_exact
pitcher,23689,64554.0,confirmed_global_exact
pitcher,23690,63791.0,confirmed_global_exact
pitcher,23693,69737.0,confirmed_global_exact
pitcher,23694,599683.0,confirmed_global_exact
pitcher,23695,69745.0,confirmed_global_exact
pitcher,23696,518445.0,confirmed_global_exact
pitcher,23697,69762.0,confirmed_global_exact
pitcher,23699,69767.0,confirmed_global_exact
pitcher,23703,69703.0,confirmed_global_exact
pitcher,23708,,unanchored_no_exact_evidence
pitcher,23713,69413.0,confirmed_global_exact
pitcher,23714,64769.0,confirmed_global_exact
pitcher,23717,69435.0,confirmed_global_exact
pitcher,23719,69446.0,confirmed_global_exact
pitcher,23721,,unanchored_no_exact_evidence
pitcher,23727,68207.0,confirmed_global_exact
pitcher,23729,68209.0,confirmed_global_exact
pitcher,23731,69213.0,confirmed_global_exact
pitcher,23736,69204.0,confirmed_global_exact
pitcher,23737,69205.0,confirmed_global_exact
pitcher,23738,69206.0,confirmed_global_exact
pitcher,23740,69208.0,confirmed_global_exact
pitcher,23743,69211.0,confirmed_global_exact
pitcher,23745,518852.0,confirmed_global_exact
pitcher,23747,69328.0,confirmed_global_exact
pitcher,23748,69399.0,confirmed_global_exact
pitcher,23749,69360.0,confirmed_global_exact
pitcher,23751,69367.0,confirmed_global_exact
pitcher,23754,,unanchored_no_exact_evidence
pitcher,23758,621245.0,confirmed_global_exact
pitcher,23759,69813.0,confirmed_global_exact
pitcher,23761,69839.0,confirmed_global_exact
pitcher,23762,65897.0,confirmed_global_exact
pitcher,23763,69860.0,confirmed_global_exact
pitcher,23764,,unanchored_no_exact_evidence
pitcher,23765,,unanchored_no_exact_evidence
pitcher,23766,69934.0,confirmed_global_exact
pitcher,23767,69940.0,confirmed_global_exact
pitcher,23769,69962.0,confirmed_global_exact
pitcher,23771,69969.0,confirmed_global_exact
pitcher,23772,69974.0,confirmed_global_exact
pitcher,23775,69991.0,confirmed_global_exact
pitcher,23777,,unanchored_no_exact_evidence
pitcher,23779,69996.0,confirmed_global_exact
pitcher,23781,593417.0,confirmed_global_exact
pitcher,23782,571035.0,confirmed_global_exact
pitcher,23783,69047.0,confirmed_global_exact
pitcher,23784,534648.0,confirmed_global_exact
pitcher,23785,,unanchored_no_exact_evidence
pitcher,23786,69041.0,confirmed_global_exact
pitcher,23787,69054.0,confirmed_global_exact
pitcher,23790,69068.0,confirmed_global_exact
pitcher,23794,,unanchored_no_exact_evidence
pitcher,23819,,unanchored_no_exact_evidence
pitcher,23843,543184.0,confirmed_global_exact
