role,season,game_type,train_team_id,train_player_id,current_trackman_player_id,mapping_status
batter,2022,F,16,22934,66615.0,confirmed_global_exact_fallback
batter,2022,F,16,22943,66662.0,confirmed_global_exact_fallback
batter,2022,F,16,23144,66833.0,confirmed_global_exact_fallback
batter,2022,F,16,23298,67644.0,confirmed_global_exact_fallback
batter,2022,F,16,23300,67610.0,confirmed_global_exact_fallback
batter,2022,F,16,23507,68614.0,confirmed_global_exact_fallback
batter,2022,F,16,23657,69627.0,confirmed_global_exact_fallback
batter,2022,F,16,23658,69628.0,confirmed_global_exact_fallback
batter,2022,F,16,23661,,unanchored_no_exact_evidence
batter,2022,F,16,23662,69636.0,confirmed_global_exact_fallback
batter,2022,F,16,23667,,unresolved_global_conflict
batter,2022,F,16,23926,50608.0,confirmed_global_exact_fallback
batter,2022,F,16,24119,51640.0,confirmed_global_exact_fallback
batter,2022,F,16,24120,51605.0,confirmed_global_exact_fallback
batter,2022,F,16,24123,,unanchored_no_exact_evidence
batter,2022,F,16,24124,51604.0,confirmed_global_exact_fallback
batter,2022,F,16,24284,,unanchored_no_exact_evidence
batter,2022,F,16,24287,52628.0,confirmed_global_exact_fallback
batter,2022,F,16,24288,,unanchored_no_exact_evidence
batter,2022,F,16,24292,,unanchored_no_exact_evidence
batter,2022,F,17,22025,78643.0,confirmed_global_exact_fallback
batter,2022,F,17,22208,,unresolved_global_conflict
batter,2022,F,17,22950,66657.0,confirmed_global_exact_fallback
batter,2022,F,17,22959,,unresolved_global_conflict
batter,2022,F,17,22963,66715.0,confirmed_global_exact_fallback
batter,2022,F,17,22969,66707.0,confirmed_global_exact_fallback
batter,2022,F,17,22985,65703.0,confirmed_global_exact_fallback
batter,2022,F,17,22986,,unresolved_global_conflict
batter,2022,F,17,23244,64266.0,confirmed_exact_strict
batter,2022,F,17,23341,67760.0,confirmed_global_exact_fallback
batter,2022,F,17,23576,,unanchored_no_exact_evidence
batter,2022,F,17,23579,68707.0,confirmed_exact_strict
batter,2022,F,17,23583,66706.0,confirmed_exact_strict
batter,2022,F,17,23584,68700.0,confirmed_exact_strict
batter,2022,F,17,23668,,unanchored_no_exact_evidence
batter,2022,F,17,23686,69518.0,confirmed_global_exact_fallback
batter,2022,F,17,23688,63700.0,confirmed_global_exact_fallback
batter,2022,F,17,23691,69727.0,confirmed_global_exact_fallback
batter,2022,F,17,23698,69766.0,confirmed_global_exact_fallback
batter,2022,F,17,23702,69702.0,confirmed_global_exact_fallback
batter,2022,F,17,23706,69706.0,confirmed_exact_strict
batter,2022,F,17,23940,50709.0,confirmed_global_exact_fallback
batter,2022,F,17,24128,51764.0,confirmed_exact_strict
batter,2022,F,17,24130,51767.0,confirmed_global_exact_fallback
batter,2022,F,17,24134,51701.0,confirmed_exact_strict
batter,2022,F,17,24141,51707.0,confirmed_exact_strict
batter,2022,F,17,24145,51706.0,confirmed_global_exact_fallback
batter,2022,F,17,24242,52764.0,confirmed_exact_strict
batter,2022,F,17,24243,52765.0,confirmed_global_exact_fallback
batter,2022,F,17,24245,666247.0,confirmed_global_exact_fallback
batter,2022,F,17,24250,,unanchored_no_exact_evidence
batter,2022,F,17,24295,,unanchored_no_exact_evidence
batter,2022,F,17,24296,52704.0,confirmed_global_exact_fallback
batter,2022,F,17,24297,52705.0,confirmed_exact_strict
batter,2022,F,17,24299,52710.0,confirmed_exact_strict
batter,2022,F,18,22133,79402.0,confirmed_exact_strict
batter,2022,F,18,22574,63435.0,confirmed_global_exact_fallback
batter,2022,F,18,22695,65132.0,confirmed_exact_strict
batter,2022,F,18,23000,65412.0,confirmed_exact_strict
batter,2022,F,18,23022,66409.0,confirmed_global_exact_fallback
batter,2022,F,18,23089,66838.0,confirmed_global_exact_fallback
batter,2022,F,18,23367,67449.0,confirmed_exact_strict
batter,2022,F,18,23405,66406.0,confirmed_exact_strict
batter,2022,F,18,23525,64407.0,confirmed_exact_strict
batter,2022,F,18,23526,68463.0,confirmed_exact_strict
batter,2022,F,18,23527,68416.0,confirmed_exact_strict
batter,2022,F,18,23529,64469.0,confirmed_exact_strict
batter,2022,F,18,23531,68466.0,confirmed_exact_strict
batter,2022,F,18,23715,69428.0,confirmed_exact_strict
batter,2022,F,18,23723,69416.0,confirmed_exact_strict
batter,2022,F,18,23724,69418.0,confirmed_exact_strict
batter,2022,F,18,23726,68407.0,confirmed_global_exact_fallback
batter,2022,F,18,23877,50414.0,confirmed_global_exact_fallback
batter,2022,F,18,24280,52402.0,confirmed_exact_strict
batter,2022,F,18,24282,,unanchored_no_exact_evidence
batter,2022,F,19,21848,76720.0,confirmed_global_exact_fallback
batter,2022,F,19,22628,63905.0,confirmed_exact_strict
batter,2022,F,19,23000,65412.0,confirmed_global_exact_fallback
batter,2022,F,19,23064,65905.0,confirmed_exact_strict
batter,2022,F,19,23195,66965.0,confirmed_global_exact_fallback
batter,2022,F,19,23205,66963.0,confirmed_exact_strict
batter,2022,F,19,23263,67993.0,confirmed_global_exact_fallback
batter,2022,F,19,23264,67900.0,confirmed_exact_strict
batter,2022,F,19,23274,67905.0,confirmed_global_exact_fallback
batter,2022,F,19,23321,61869.0,confirmed_exact_strict
batter,2022,F,19,23521,60288.0,confirmed_exact_strict
batter,2022,F,19,23608,68909.0,confirmed_global_exact_fallback
batter,2022,F,19,23612,68901.0,confirmed_exact_strict
batter,2022,F,19,23778,69995.0,confirmed_exact_strict
batter,2022,F,19,23970,50902.0,confirmed_exact_strict
batter,2022,F,19,24077,51991.0,confirmed_exact_strict
batter,2022,F,19,24079,51996.0,confirmed_global_exact_fallback
batter,2022,F,19,24080,,unanchored_no_exact_evidence
batter,2022,F,19,24082,51903.0,confirmed_exact_strict
batter,2022,F,19,24195,,unanchored_no_exact_evidence
batter,2022,F,19,24200,,unanchored_no_exact_evidence
batter,2022,F,19,24204,,unanchored_no_exact_evidence
batter,2022,F,19,24206,52906.0,confirmed_global_exact_fallback
batter,2022,F,20,22732,64007.0,confirmed_exact_strict
batter,2022,F,20,22771,64115.0,confirmed_exact_strict
batter,2022,F,20,22777,65040.0,confirmed_exact_strict
batter,2022,F,20,23068,65044.0,confirmed_exact_strict
batter,2022,F,20,23387,65096.0,confirmed_exact_strict
batter,2022,F,20,23395,67063.0,confirmed_exact_strict
batter,2022,F,20,23396,67006.0,confirmed_exact_strict
batter,2022,F,20,23472,64014.0,confirmed_exact_strict
batter,2022,F,20,23483,68089.0,confirmed_exact_strict
batter,2022,F,20,23487,68096.0,confirmed_exact_strict
batter,2022,F,20,23492,68002.0,confirmed_exact_strict
batter,2022,F,20,23992,50092.0,confirmed_exact_strict
batter,2022,F,20,23993,50093.0,confirmed_global_exact_fallback
batter,2022,F,20,23995,50096.0,confirmed_global_exact_fallback
batter,2022,F,20,23996,50007.0,confirmed_exact_strict
batter,2022,F,20,24022,51003.0,confirmed_exact_strict
batter,2022,F,20,24024,51013.0,confirmed_exact_strict
batter,2022,F,20,24034,51009.0,confirmed_exact_strict
batter,2022,F,20,24035,51006.0,confirmed_exact_strict
batter,2022,F,20,24255,52001.0,confirmed_exact_strict
batter,2022,F,21,21821,76267.0,confirmed_global_exact_fallback
batter,2022,F,21,22333,61743.0,confirmed_global_exact_fallback
batter,2022,F,21,22442,62884.0,confirmed_global_exact_fallback
batter,2022,F,21,22679,64499.0,confirmed_exact_strict
batter,2022,F,21,22766,64890.0,confirmed_global_exact_fallback
batter,2022,F,21,23108,65869.0,confirmed_exact_strict
batter,2022,F,21,23138,66803.0,confirmed_global_exact_fallback
batter,2022,F,21,23143,66864.0,confirmed_global_exact_fallback
batter,2022,F,21,23144,66833.0,confirmed_exact_strict
batter,2022,F,21,23212,66802.0,confirmed_exact_strict
batter,2022,F,21,23330,67807.0,confirmed_exact_strict
batter,2022,F,21,23546,68869.0,confirmed_exact_strict
batter,2022,F,21,23551,68805.0,confirmed_exact_strict
batter,2022,F,21,23626,63440.0,confirmed_global_exact_fallback
batter,2022,F,21,23759,69813.0,confirmed_exact_strict
batter,2022,F,21,23762,,unanchored_no_exact_evidence
batter,2022,F,21,23837,69805.0,confirmed_exact_strict
batter,2022,F,21,23838,69810.0,confirmed_exact_strict
batter,2022,F,21,23905,50819.0,confirmed_global_exact_fallback
batter,2022,F,21,23911,50820.0,confirmed_exact_strict
batter,2022,F,21,23913,50817.0,confirmed_exact_strict
batter,2022,F,21,24050,51868.0,confirmed_exact_strict
batter,2022,F,21,24054,51865.0,confirmed_exact_strict
batter,2022,F,21,24061,51805.0,confirmed_exact_strict
batter,2022,F,21,24171,52803.0,confirmed_global_exact_fallback
batter,2022,F,21,24174,52805.0,confirmed_exact_strict
batter,2022,F,21,24175,52804.0,confirmed_exact_strict
batter,2022,F,21,24176,52807.0,confirmed_exact_strict
batter,2022,F,21,24177,605196.0,confirmed_global_exact_fallback
batter,2022,F,21,24308,501571.0,confirmed_global_exact_fallback
batter,2022,F,23,22956,66606.0,confirmed_global_exact_fallback
batter,2022,F,23,23193,66917.0,confirmed_global_exact_fallback
batter,2022,F,23,23243,67207.0,confirmed_global_exact_fallback
batter,2022,F,23,23452,68305.0,confirmed_global_exact_fallback
batter,2022,F,23,23549,68868.0,confirmed_global_exact_fallback
batter,2022,F,23,23645,69100.0,confirmed_global_exact_fallback
batter,2022,F,23,23705,69705.0,confirmed_global_exact_fallback
batter,2022,F,23,23718,,unresolved_global_conflict
batter,2022,F,23,23776,69992.0,confirmed_global_exact_fallback
batter,2022,F,23,23918,50657.0,confirmed_global_exact_fallback
batter,2022,F,23,23919,50600.0,confirmed_global_exact_fallback
batter,2022,F,23,23939,50707.0,confirmed_global_exact_fallback
batter,2022,F,23,23990,50054.0,confirmed_global_exact_fallback
batter,2022,F,23,24040,51551.0,confirmed_global_exact_fallback
batter,2022,F,23,24041,51528.0,confirmed_global_exact_fallback
batter,2022,F,23,24132,51762.0,confirmed_global_exact_fallback
batter,2022,F,23,24274,52424.0,confirmed_global_exact_fallback
batter,2022,R,12,21616,74206.0,confirmed_exact_strict
batter,2022,R,12,21947,77248.0,confirmed_exact_strict
batter,2022,R,12,22013,78224.0,confirmed_exact_strict
batter,2022,R,12,22126,79240.0,confirmed_exact_strict
batter,2022,R,12,22130,79231.0,confirmed_exact_strict
batter,2022,R,12,22430,62244.0,confirmed_exact_strict
batter,2022,R,12,22468,63123.0,confirmed_exact_strict
batter,2022,R,12,22521,63202.0,confirmed_exact_strict
batter,2022,R,12,22522,63257.0,confirmed_exact_strict
batter,2022,R,12,22607,62925.0,confirmed_exact_strict
batter,2022,R,12,22693,64153.0,confirmed_exact_strict
batter,2022,R,12,22748,64086.0,confirmed_exact_strict
batter,2022,R,12,22756,64468.0,confirmed_exact_strict
batter,2022,R,12,22830,66203.0,confirmed_exact_strict
batter,2022,R,12,22839,66209.0,confirmed_exact_strict
batter,2022,R,12,22841,64213.0,confirmed_global_exact_fallback
batter,2022,R,12,23179,65269.0,confirmed_exact_strict
batter,2022,R,12,23186,66233.0,confirmed_exact_strict
batter,2022,R,12,23241,67202.0,confirmed_exact_strict
batter,2022,R,12,23243,67207.0,confirmed_exact_strict
batter,2022,R,12,23474,64011.0,confirmed_exact_strict
batter,2022,R,12,23552,68205.0,confirmed_exact_strict
batter,2022,R,12,23687,628336.0,confirmed_exact_strict
batter,2022,R,12,23733,69203.0,confirmed_exact_strict
batter,2022,R,12,23734,68204.0,confirmed_exact_strict
batter,2022,R,12,23735,69238.0,confirmed_exact_strict
batter,2022,R,12,23739,69207.0,confirmed_exact_strict
batter,2022,R,12,23948,50202.0,confirmed_exact_strict
batter,2022,R,12,23949,50293.0,confirmed_exact_strict
batter,2022,R,12,24098,51203.0,confirmed_exact_strict
batter,2022,R,12,24101,51269.0,confirmed_exact_strict
batter,2022,R,13,21945,77243.0,confirmed_exact_strict
batter,2022,R,13,21968,77564.0,confirmed_exact_strict
batter,2022,R,13,21996,78135.0,confirmed_exact_strict
batter,2022,R,13,22102,79192.0,confirmed_exact_strict
batter,2022,R,13,22103,79109.0,confirmed_exact_strict
batter,2022,R,13,22283,61102.0,confirmed_exact_strict
batter,2022,R,13,22287,61186.0,confirmed_exact_strict
batter,2022,R,13,22500,78168.0,confirmed_exact_strict
batter,2022,R,13,22626,60566.0,confirmed_exact_strict
batter,2022,R,13,22660,62415.0,confirmed_exact_strict
batter,2022,R,13,22697,65115.0,confirmed_exact_strict
batter,2022,R,13,22807,65157.0,confirmed_exact_strict
batter,2022,R,13,22808,64101.0,confirmed_exact_strict
batter,2022,R,13,22809,66112.0,confirmed_exact_strict
batter,2022,R,13,22811,66113.0,confirmed_exact_strict
batter,2022,R,13,22816,66108.0,confirmed_exact_strict
batter,2022,R,13,22831,65207.0,confirmed_exact_strict
batter,2022,R,13,23225,67119.0,confirmed_exact_strict
batter,2022,R,13,23420,76290.0,confirmed_exact_strict
batter,2022,R,13,23427,68106.0,confirmed_exact_strict
batter,2022,R,13,23430,68110.0,confirmed_exact_strict
batter,2022,R,13,23433,68119.0,confirmed_exact_strict
batter,2022,R,13,23639,69102.0,confirmed_exact_strict
batter,2022,R,13,23855,50150.0,confirmed_exact_strict
batter,2022,R,13,24010,51100.0,confirmed_exact_strict
batter,2022,R,13,24163,547004.0,confirmed_exact_strict
batter,2022,R,13,24304,596825.0,confirmed_exact_strict
batter,2022,R,14,21520,74163.0,confirmed_exact_strict
batter,2022,R,14,22146,79365.0,confirmed_exact_strict
batter,2022,R,14,22182,79456.0,confirmed_exact_strict
batter,2022,R,14,22396,62332.0,confirmed_exact_strict
batter,2022,R,14,22674,63920.0,confirmed_exact_strict
batter,2022,R,14,22736,65357.0,confirmed_exact_strict
batter,2022,R,14,22853,65898.0,confirmed_exact_strict
batter,2022,R,14,22882,64340.0,confirmed_exact_strict
batter,2022,R,14,23034,64906.0,confirmed_exact_strict
batter,2022,R,14,23040,64984.0,confirmed_exact_strict
batter,2022,R,14,23281,67304.0,confirmed_exact_strict
batter,2022,R,14,23282,67341.0,confirmed_exact_strict
batter,2022,R,14,23290,67363.0,confirmed_exact_strict
batter,2022,R,14,23436,68330.0,confirmed_exact_strict
batter,2022,R,14,23442,68346.0,confirmed_exact_strict
batter,2022,R,14,23464,65586.0,confirmed_exact_strict
batter,2022,R,14,23508,64657.0,confirmed_exact_strict
batter,2022,R,14,23752,69366.0,confirmed_exact_strict
batter,2022,R,14,23757,69306.0,confirmed_exact_strict
batter,2022,R,14,23976,50312.0,confirmed_exact_strict
batter,2022,R,14,23978,50357.0,confirmed_exact_strict
batter,2022,R,14,24087,51344.0,confirmed_exact_strict
batter,2022,R,14,24090,51302.0,confirmed_exact_strict
batter,2022,R,14,24091,51303.0,confirmed_exact_strict
batter,2022,R,14,24095,51307.0,confirmed_exact_strict
batter,2022,R,14,24180,52348.0,confirmed_exact_strict
batter,2022,R,14,24194,624577.0,confirmed_exact_strict
batter,2022,R,15,21992,78513.0,confirmed_exact_strict
batter,2022,R,15,22109,79608.0,confirmed_exact_strict
batter,2022,R,15,22269,60523.0,confirmed_exact_strict
batter,2022,R,15,22709,64717.0,confirmed_exact_strict
batter,2022,R,15,22893,65514.0,confirmed_exact_strict
batter,2022,R,15,23188,64022.0,confirmed_exact_strict
batter,2022,R,15,23318,62802.0,confirmed_exact_strict
batter,2022,R,15,23348,493193.0,confirmed_exact_strict
batter,2022,R,15,23349,67504.0,confirmed_exact_strict
batter,2022,R,15,23444,68362.0,confirmed_exact_strict
batter,2022,R,15,23463,68518.0,confirmed_exact_strict
batter,2022,R,15,23465,68525.0,confirmed_exact_strict
batter,2022,R,15,23466,68504.0,confirmed_exact_strict
batter,2022,R,15,23470,68507.0,confirmed_exact_strict
batter,2022,R,15,23670,64501.0,confirmed_exact_strict
batter,2022,R,15,23677,69500.0,confirmed_exact_strict
batter,2022,R,15,23681,69508.0,confirmed_exact_strict
batter,2022,R,15,23685,69517.0,confirmed_exact_strict
batter,2022,R,15,23720,69453.0,confirmed_exact_strict
batter,2022,R,15,23896,50500.0,confirmed_exact_strict
batter,2022,R,15,24210,52516.0,confirmed_exact_strict
batter,2022,R,15,24212,52591.0,confirmed_exact_strict
batter,2022,R,15,24214,52568.0,confirmed_exact_strict
batter,2022,R,15,24219,52514.0,confirmed_exact_strict
batter,2022,R,15,24221,656847.0,confirmed_exact_strict
batter,2022,R,15,24309,676646.0,confirmed_exact_strict
batter,2022,R,16,21286,72443.0,confirmed_exact_strict
batter,2022,R,16,22021,78629.0,confirmed_global_exact_fallback
batter,2022,R,16,22026,78603.0,confirmed_exact_strict
batter,2022,R,16,22146,79365.0,confirmed_exact_strict
batter,2022,R,16,22323,61353.0,confirmed_exact_strict
batter,2022,R,16,22429,62234.0,confirmed_exact_strict
batter,2022,R,16,22436,62864.0,confirmed_exact_strict
batter,2022,R,16,22523,63260.0,confirmed_exact_strict
batter,2022,R,16,22542,63722.0,confirmed_exact_strict
batter,2022,R,16,22610,62947.0,confirmed_exact_strict
batter,2022,R,16,22690,64560.0,confirmed_exact_strict
batter,2022,R,16,22749,65653.0,confirmed_exact_strict
batter,2022,R,16,22928,66614.0,confirmed_exact_strict
batter,2022,R,16,22934,66615.0,confirmed_global_exact_fallback
batter,2022,R,16,22943,66662.0,confirmed_exact_strict
batter,2022,R,16,23040,64984.0,confirmed_global_exact_fallback
batter,2022,R,16,23116,65464.0,confirmed_exact_strict
batter,2022,R,16,23144,66833.0,confirmed_exact_strict
batter,2022,R,16,23298,67644.0,confirmed_exact_strict
batter,2022,R,16,23300,67610.0,confirmed_exact_strict
batter,2022,R,16,23646,64646.0,confirmed_exact_strict
batter,2022,R,16,23664,65610.0,confirmed_exact_strict
batter,2022,R,16,23667,,unresolved_global_conflict
batter,2022,R,16,23918,50657.0,confirmed_exact_strict
batter,2022,R,16,24119,51640.0,confirmed_global_exact_fallback
batter,2022,R,16,24124,51604.0,confirmed_exact_strict
batter,2022,R,16,24264,52605.0,confirmed_exact_strict
batter,2022,R,16,24270,593647.0,confirmed_exact_strict
batter,2022,R,17,22025,78643.0,confirmed_exact_strict
batter,2022,R,17,22208,60343.0,confirmed_exact_strict
batter,2022,R,17,22379,62700.0,confirmed_exact_strict
batter,2022,R,17,22455,78288.0,confirmed_exact_strict
batter,2022,R,17,22768,63704.0,confirmed_exact_strict
batter,2022,R,17,22950,66657.0,confirmed_exact_strict
batter,2022,R,17,22963,66715.0,confirmed_exact_strict
batter,2022,R,17,22969,66707.0,confirmed_exact_strict
batter,2022,R,17,22985,65703.0,confirmed_exact_strict
batter,2022,R,17,23134,66704.0,confirmed_exact_strict
batter,2022,R,17,23244,64266.0,confirmed_exact_strict
batter,2022,R,17,23341,67760.0,confirmed_exact_strict
batter,2022,R,17,23578,68743.0,confirmed_exact_strict
batter,2022,R,17,23583,66706.0,confirmed_exact_strict
batter,2022,R,17,23584,68700.0,confirmed_exact_strict
batter,2022,R,17,23688,63700.0,confirmed_exact_strict
batter,2022,R,17,23691,69727.0,confirmed_exact_strict
batter,2022,R,17,23693,69737.0,confirmed_exact_strict
batter,2022,R,17,23698,69766.0,confirmed_exact_strict
batter,2022,R,17,23706,69706.0,confirmed_exact_strict
batter,2022,R,17,23938,50704.0,confirmed_exact_strict
batter,2022,R,17,23940,50709.0,confirmed_exact_strict
batter,2022,R,17,24128,51764.0,confirmed_exact_strict
batter,2022,R,17,24242,52764.0,confirmed_exact_strict
batter,2022,R,17,24245,666247.0,confirmed_exact_strict
batter,2022,R,17,24251,643565.0,confirmed_exact_strict
batter,2022,R,17,24297,52705.0,confirmed_exact_strict
batter,2022,R,18,21627,74540.0,confirmed_exact_strict
batter,2022,R,18,21660,75334.0,confirmed_exact_strict
batter,2022,R,18,21737,75566.0,confirmed_exact_strict
batter,2022,R,18,21999,78122.0,confirmed_exact_strict
batter,2022,R,18,22038,78756.0,confirmed_exact_strict
batter,2022,R,18,22133,79402.0,confirmed_exact_strict
batter,2022,R,18,22288,61197.0,confirmed_exact_strict
batter,2022,R,18,22315,61404.0,confirmed_exact_strict
batter,2022,R,18,22410,62404.0,confirmed_exact_strict
batter,2022,R,18,22574,63435.0,confirmed_exact_strict
batter,2022,R,18,22664,64610.0,confirmed_exact_strict
batter,2022,R,18,22695,65132.0,confirmed_exact_strict
batter,2022,R,18,23022,66409.0,confirmed_exact_strict
batter,2022,R,18,23089,66838.0,confirmed_exact_strict
batter,2022,R,18,23367,67449.0,confirmed_exact_strict
batter,2022,R,18,23405,66406.0,confirmed_exact_strict
batter,2022,R,18,23525,64407.0,confirmed_exact_strict
batter,2022,R,18,23526,68463.0,confirmed_exact_strict
batter,2022,R,18,23529,64469.0,confirmed_exact_strict
batter,2022,R,18,23531,68466.0,confirmed_exact_strict
batter,2022,R,18,23715,69428.0,confirmed_exact_strict
batter,2022,R,18,23723,69416.0,confirmed_exact_strict
batter,2022,R,18,23724,69418.0,confirmed_exact_strict
batter,2022,R,18,23726,68407.0,confirmed_exact_strict
batter,2022,R,18,23875,50458.0,confirmed_exact_strict
batter,2022,R,18,24068,51403.0,confirmed_exact_strict
batter,2022,R,18,24072,51417.0,confirmed_exact_strict
batter,2022,R,18,24074,517369.0,confirmed_exact_strict
batter,2022,R,18,24272,52415.0,confirmed_exact_strict
batter,2022,R,18,24273,52430.0,confirmed_exact_strict
batter,2022,R,18,24274,52424.0,confirmed_exact_strict
batter,2022,R,18,24278,52405.0,confirmed_exact_strict
batter,2022,R,19,21818,76232.0,confirmed_exact_strict
batter,2022,R,19,21837,76849.0,confirmed_exact_strict
batter,2022,R,19,21848,76720.0,confirmed_exact_strict
batter,2022,R,19,22066,77532.0,confirmed_exact_strict
batter,2022,R,19,22127,79215.0,confirmed_exact_strict
batter,2022,R,19,22502,78361.0,confirmed_exact_strict
batter,2022,R,19,22605,62931.0,confirmed_exact_strict
batter,2022,R,19,22606,62907.0,confirmed_exact_strict
batter,2022,R,19,22628,63905.0,confirmed_exact_strict
batter,2022,R,19,22632,63963.0,confirmed_exact_strict
batter,2022,R,19,22716,64944.0,confirmed_exact_strict
batter,2022,R,19,23001,65462.0,confirmed_exact_strict
batter,2022,R,19,23045,74465.0,confirmed_exact_strict
batter,2022,R,19,23064,65905.0,confirmed_exact_strict
batter,2022,R,19,23195,66965.0,confirmed_exact_strict
batter,2022,R,19,23197,66928.0,confirmed_exact_strict
batter,2022,R,19,23263,67993.0,confirmed_global_exact_fallback
batter,2022,R,19,23264,67900.0,confirmed_exact_strict
batter,2022,R,19,23274,67905.0,confirmed_exact_strict
batter,2022,R,19,23321,61869.0,confirmed_exact_strict
batter,2022,R,19,23521,60288.0,confirmed_exact_strict
batter,2022,R,19,23606,68904.0,confirmed_exact_strict
batter,2022,R,19,23778,69995.0,confirmed_exact_strict
batter,2022,R,19,23970,50902.0,confirmed_exact_strict
batter,2022,R,19,24075,51907.0,confirmed_exact_strict
batter,2022,R,19,24079,51996.0,confirmed_exact_strict
batter,2022,R,19,24207,605361.0,confirmed_exact_strict
batter,2022,R,20,21398,73113.0,confirmed_exact_strict
batter,2022,R,20,21990,78548.0,confirmed_exact_strict
batter,2022,R,20,22420,62556.0,confirmed_exact_strict
batter,2022,R,20,22424,62558.0,confirmed_exact_strict
batter,2022,R,20,22725,64006.0,confirmed_exact_strict
batter,2022,R,20,22727,64004.0,confirmed_exact_strict
batter,2022,R,20,22728,64012.0,confirmed_exact_strict
batter,2022,R,20,22732,64007.0,confirmed_exact_strict
batter,2022,R,20,22739,64504.0,confirmed_exact_strict
batter,2022,R,20,22771,64115.0,confirmed_exact_strict
batter,2022,R,20,22777,65040.0,confirmed_exact_strict
batter,2022,R,20,22779,64166.0,confirmed_exact_strict
batter,2022,R,20,22986,66702.0,confirmed_exact_strict
batter,2022,R,20,23113,64868.0,confirmed_exact_strict
batter,2022,R,20,23395,67063.0,confirmed_exact_strict
batter,2022,R,20,23407,67005.0,confirmed_exact_strict
batter,2022,R,20,23443,75125.0,confirmed_exact_strict
batter,2022,R,20,23471,76313.0,confirmed_exact_strict
batter,2022,R,20,23472,64014.0,confirmed_exact_strict
batter,2022,R,20,23476,68050.0,confirmed_exact_strict
batter,2022,R,20,23483,68089.0,confirmed_exact_strict
batter,2022,R,20,23492,68002.0,confirmed_exact_strict
batter,2022,R,20,23996,50007.0,confirmed_exact_strict
batter,2022,R,20,24022,51003.0,confirmed_exact_strict
batter,2022,R,20,24024,51013.0,confirmed_exact_strict
batter,2022,R,20,24034,51009.0,confirmed_exact_strict
batter,2022,R,20,24263,592656.0,confirmed_exact_strict
batter,2022,R,20,24301,546990.0,confirmed_exact_strict
batter,2022,R,21,21170,71837.0,confirmed_exact_strict
batter,2022,R,21,21696,75847.0,confirmed_exact_strict
batter,2022,R,21,21821,76267.0,confirmed_exact_strict
batter,2022,R,21,21831,76812.0,confirmed_exact_strict
batter,2022,R,21,21834,76802.0,confirmed_exact_strict
batter,2022,R,21,22245,60558.0,confirmed_exact_strict
batter,2022,R,21,22333,61743.0,confirmed_exact_strict
batter,2022,R,21,22436,62864.0,confirmed_exact_strict
batter,2022,R,21,22442,62884.0,confirmed_exact_strict
batter,2022,R,21,22443,62895.0,confirmed_exact_strict
batter,2022,R,21,22679,64499.0,confirmed_exact_strict
batter,2022,R,21,23108,65869.0,confirmed_exact_strict
batter,2022,R,21,23143,66864.0,confirmed_exact_strict
batter,2022,R,21,23319,67893.0,confirmed_exact_strict
batter,2022,R,21,23330,67807.0,confirmed_exact_strict
batter,2022,R,21,23546,68869.0,confirmed_global_exact_fallback
batter,2022,R,21,23549,68868.0,confirmed_exact_strict
batter,2022,R,21,23551,68805.0,confirmed_exact_strict
batter,2022,R,21,23626,63440.0,confirmed_exact_strict
batter,2022,R,21,23759,69813.0,confirmed_exact_strict
batter,2022,R,21,23835,69802.0,confirmed_exact_strict
batter,2022,R,21,23838,69810.0,confirmed_global_exact_fallback
batter,2022,R,21,23901,50854.0,confirmed_exact_strict
batter,2022,R,21,23911,50820.0,confirmed_exact_strict
batter,2022,R,21,24054,51865.0,confirmed_exact_strict
batter,2022,R,21,24144,425783.0,confirmed_exact_strict
batter,2022,R,21,24175,52804.0,confirmed_exact_strict
batter,2022,R,21,24177,605196.0,confirmed_exact_strict
batter,2022,R,21,24308,501571.0,confirmed_exact_strict
batter,2023,F,12,21616,74206.0,confirmed_global_exact_fallback
batter,2023,F,12,22468,63123.0,confirmed_global_exact_fallback
batter,2023,F,12,22607,62925.0,confirmed_global_exact_fallback
batter,2023,F,12,22748,64086.0,confirmed_global_exact_fallback
batter,2023,F,12,22756,64468.0,confirmed_global_exact_fallback
batter,2023,F,12,22830,66203.0,confirmed_global_exact_fallback
batter,2023,F,12,23179,65269.0,confirmed_exact_strict
batter,2023,F,12,23186,66233.0,confirmed_exact_strict
batter,2023,F,12,23197,66928.0,confirmed_exact_strict
batter,2023,F,12,23241,67202.0,confirmed_exact_strict
batter,2023,F,12,23474,64011.0,confirmed_global_exact_fallback
batter,2023,F,12,23552,68205.0,confirmed_exact_strict
batter,2023,F,12,23733,69203.0,confirmed_exact_strict
batter,2023,F,12,23734,68204.0,confirmed_exact_strict
batter,2023,F,12,23735,69238.0,confirmed_exact_strict
batter,2023,F,12,23739,69207.0,confirmed_exact_strict
batter,2023,F,12,23949,50293.0,confirmed_exact_strict
batter,2023,F,12,24227,52294.0,confirmed_exact_strict
batter,2023,F,12,24232,,unanchored_no_exact_evidence
batter,2023,F,12,24331,53293.0,confirmed_exact_strict
batter,2023,F,12,24332,53296.0,confirmed_exact_strict
batter,2023,F,12,24335,53204.0,confirmed_global_exact_fallback
batter,2023,F,12,24336,53205.0,confirmed_exact_strict
batter,2023,F,13,21945,77243.0,confirmed_global_exact_fallback
batter,2023,F,13,21968,77564.0,confirmed_global_exact_fallback
batter,2023,F,13,22103,79109.0,confirmed_global_exact_fallback
